signaldate,LAT,LON,operation_id,Outlier GPS,In Port,At Sea Anchor,At Sea Adrift,At Sea Voyage
2024-05-21T21:16:00.000000,32.188685,119.03390333333,1,0,1,0,0,0
2024-05-21T21:17:00.000000,32.188693333333,119.03387833333,1,0,1,0,0,0
2024-05-21T21:18:00.000000,32.188725,119.03386166667,1,0,1,0,0,0
2024-05-21T21:19:00.000000,32.18872,119.033855,1,0,1,0,0,0
2024-05-21T21:20:00.000000,32.188733333333,119.033895,1,0,1,0,0,0
2024-05-21T21:21:00.000000,32.188743333333,119.033915,1,0,1,0,0,0
2024-05-21T21:22:00.000000,32.188735,119.03392166667,1,0,1,0,0,0
2024-05-21T21:23:00.000000,32.18872,119.03391666667,1,0,1,0,0,0
2024-05-21T21:24:00.000000,32.188695,119.03388166667,1,0,1,0,0,0
2024-05-21T21:25:00.000000,32.188705,119.03389833333,1,0,1,0,0,0
2024-05-21T21:26:00.000000,32.188701666667,119.03390166667,1,0,1,0,0,0
