LOCODE,LAT,LON
FRUVI,48.95,1.7333
FRUEU,49.25,3.9
FRGCH,47.9667,-1.7833
FRUIM,48.6667,-3.7
FRUNS,50.8667,1.8667
FRGMS,44.6333,-1.0667
FRHS2,50.5167,2.8
FRY78,49.0,1.9
FRHRF,49.5,0.2
FRHRN,50.45,2.9
FRH57,48.6667,7.0833
FRHV2,49.0833,3.95
FRHET,47.8,-3.2833
FRH99,43.35,3.2167
FRHBV,49.2,1.25
FRH67,48.3333,7.35
FRHOG,47.7667,7.5
FRRFA,43.2667,2.7167
FRHON,49.4167,0.2333
FRJKI,50.2667,3.3167
FRHSG,43.6667,-1.4333
FRHUN,47.6,7.5833
FRHYR,43.1167,6.1167
FRIXY,48.2667,6.4
FRLJG,49.3333,6.1833
FRIGS,47.4,-0.9167
FRISM,49.3,-1.1
FRISG,44.7167,-0.4833
FRIOU,48.9833,1.8
FRIZO,44.9167,-0.3667
FRJAV,45.7,-0.35
FRUXE,47.9833,3.4
FRJUU,48.9333,3.1333
FRJLP,43.5667,7.1
FRYAN,47.8833,3.95
FRBR5,44.6333,-1.0667
FRLBD,50.5333,2.8
FRBM3,44.15,6.9
FRBQH,47.2167,4.7167
FRCL2,49.5,0.4167
FRM2S,47.8667,-2.4167
FRCS2,46.8333,5.2667
FRLCT,43.1833,5.6
FRRDM,46.2,-1.4
FRLZF,47.9167,-3.9833
FRGDM,43.5667,4.0833
FRLMW,49.1667,6.1833
FRLMD,43.4,5.1167
FRL83,43.1167,6.0667
FRLPE,46.1667,-1.2167
FRJYS,44.25,5.2167
FRRDT,43.25,2.6333
FRG33,44.9333,-0.3167
FRLRH,46.1667,-1.15
FRYNE,43.1,5.8833
FRMHB,47.5833,-3.0333
FRTBE,47.35,-2.5167
FREGE,43.5333,1.5333
FRLGM,48.8667,2.7167
FRLQG,44.1167,0.8
FRLP7,47.7,-3.3833
FRLDN,48.45,-4.25
FRANO,44.55,-0.25
FRDUT,48.4833,-4.75
FRLAI,48.7333,-3.45
FRLA5,43.1,2.1667
FRLA4,43.75,5.3167
FRNSD,47.1333,5.5833
FRLAV,43.3833,5.0333
FRZYL,47.0667,2.0667
FRBCJ,42.7833,3.0333
FRBN4,46.9667,-2.2333
FRCIJ,43.6667,4.2333
FRAGK,43.2833,3.5167
FRRYG,47.7667,-1.5167
FREHN,49.5167,4.7667
FRCN6,47.4167,1.45
FRLCR,46.8,4.4333
FROTY,50.2167,1.6167
FRLFR,48.2833,-4.5167
FRUEV,49.4,1.05
FRLGR,43.5333,4.1333
FRLGU,48.5667,-2.2167
FRLEH,49.5,0.1
FRDXG,47.6333,-0.7167
FRE7M,46.3,4.7
FRLQA,44.4,0.2167
FRMZK,48.5,3.45
FRLWM,47.6167,-2.85
FRLXA,48.8333,2.4833
FREQN,47.2833,-2.5
FRBBB,47.85,-2.45
FRCGF,48.05,-2.9833
FRHSN,48.2667,0.7
FRTEW,43.45,6.3
FRLTR,50.0667,1.3667
FRLVE,45.55,-1.0667
FRVM6,48.6,-1.7833
FRLF2,44.8,-1.15
FRUCM,45.7,-0.9833
FREUI,48.7833,5.5333
FRGLA,43.9667,4.7667
FRLSB,44.95,-0.2333
FRFTJ,47.7333,-2.2167
FRPH2,49.10252,0.086012
FRLSO,46.5,-1.7833
FRLTF,50.1333,4.7833
FRLKL,47.8,-4.2167
FRLQD,49.8833,3.2667
FRUTE,42.9167,3.0333
FRLEZ,48.7833,-3.1
FRLIB,44.9167,-0.25
FRL5T,47.3,0.4167
FRDLJ,46.5667,-1.7833
FRIDY,46.7167,-2.35
FRILR,42.6333,8.9333
FRLLE,50.6333,3.0667
FRLMY,48.9833,1.7333
FRLMZ,49.0667,1.55
FRL49,47.35,-1.1667
FRLO7,46.2833,4.7667
FROQL,47.7167,-3.35
FRLOC,47.8333,-4.1667
FRLOW,46.5833,5.0333
FRLOA,49.8667,2.35
FRLRT,47.75,-3.3667
FROEI,48.5333,0.95
FRGT3,47.8,-0.25
FRLUQ,46.4,6.6667
FRXRY,49.8333,0.9167
FROSH,48.7333,7.25
FRZCY,48.9667,3.1667
FRLIO,45.7667,4.8333
FRMCQ,45.0167,-0.6167
FRMAC,46.3,4.8333
FRMVG,48.9667,1.6833
FRM89,47.6,3.6333
FRMV2,45.3833,4.7333
FRMMV,49.6,4.8333
FRMRN,46.3,-1.0
FRULP,49.0833,3.7333
FRUMX,48.9333,2.85
FRMR7,48.7167,4.6333
FRMWR,43.35,3.5333
FRMRS,43.3,5.4
FRMQA,49.3,1.05
FRMAU,50.2833,3.9667
FRMGU,43.6167,4.0167
FRUVJ,45.0333,4.8333
FRMEA,48.9667,2.8833
FRMEL,48.5333,2.6667
FRME4,43.6167,3.2833
FRMR6,46.0667,5.4333
FRMSI,49.0667,2.2
FRMZM,49.1333,6.1667
FRMZS,48.9667,1.8
FRWQA,43.8667,4.65
FRMQY,48.8167,6.1167
FRWWW,43.2833,2.9
FRMRW,43.5,3.8
FRDYJ,48.5667,-1.5
FRML9,47.8833,4.05
FRZXN,43.3167,-0.5833
FRYUP,43.85,-0.1833
FRNLJ,45.5,6.0333
FRUJK,47.1167,5.4667
FRPKM,47.1333,-1.35
FRNYY,47.7833,3.7
FRMOS,48.0,2.7333
FRMBT,43.9,1.2667
FRMTD,47.5167,6.8
FRMT6,43.95,1.2333
FRMTX,47.3333,-2.15
FRNZ3,43.15,2.4667
FRILS,48.9333,1.9333
FRMC9,45.9,4.7
FRMXN,48.5833,-3.8333
FRGSU,48.5667,2.5
FRMJU,50.7833,2.1667
FRYUS,48.4167,3.2333
FRMYK,49.7167,2.9333
FRMDA,43.6333,4.0167
FRKLU,47.6667,1.5333
FRM75,49.2167,1.3
FRTXM,48.8833,1.65
FRMLH,47.75,7.3333
FRVJE,43.4333,3.1333
FRGJN,49.0667,4.0167
FRENC,48.7,6.1833
FRNTE,47.2167,-1.55
FRNUS,49.5167,4.3
FRNMS,48.2667,2.7
FRNEF,48.0167,7.5333
FRNVS,47.0,3.15
FRNCE,43.7,7.2667
FRN25,47.5333,6.85
FRW2C,47.2833,6.1333
FRXVY,48.45,3.35
FROYI,49.2167,3.1333
FR43H,43.2833,2.7167
FRJFM,43.7833,1.3
FROHP,47.15,5.65
FROTM,47.7833,7.5167
FROUI,49.2833,-0.2667
FRPAD,47.0667,5.1667
FRPNU,50.25,3.2667
FRPBF,47.2833,-2.0167
FRPAI,48.7833,-3.05
FRTIN,48.9,2.4
FRPYX,48.7667,4.8167
FRPAR,48.85,2.35
FRPAP,45.2,-0.75
FRNRH,47.8,-4.3667
FRG63,45.7333,3.1333
FRPWA,49.3833,3.2167
FRPET,49.3833,1.0333
FR33G,45.1,-0.65
FR4PS,47.5333,-1.8833
FRPHN,48.5,-1.9667
FRPHT,48.75,4.65
FRPXZ,48.4667,7.7167
FROFF,48.0333,-4.6667
FRPD2,47.3333,4.9667
FRRUR,48.5333,-2.0
FRZEV,47.9833,-4.4333
FRPGQ,48.8667,4.4833
FRPAJ,49.3833,3.6167
FRF29,47.85,-3.75
FRP62,50.4667,2.8833
FRPTV,49.4,3.8167
FRPTI,45.0,4.8833
FRPVX,46.4333,4.9333
FRPNH,47.1667,4.6833
FRKLO,42.4667,9.2
FRPAB,47.8667,-4.2167
FRZXH,47.3833,1.25
FRPQC,48.0,-1.7833
FRPOX,48.7,-3.1667
FRPSX,49.3,2.6
FRPRC,47.1167,-2.1
FREMR,43.0,6.2
FRPG5,45.4,-0.9
FRPM6,47.8167,-3.7833
FRPDB,43.4,4.9833
FRRTB,49.35,-0.75
FRPH4,43.3,3.3333
FRPJE,49.4667,0.5333
FRPRJ,46.7167,-2.35
FRNOU,43.0167,3.05
FRPNF,47.55,-2.9
FRPVO,41.5833,9.2833
FRXER,44.25,0.4
FRPSL,43.3833,4.8
FRPOV,42.5167,3.1167
FRPQE,49.3,1.2333
FRZXD,47.3833,3.0
FRPKL,47.3167,1.2833
FRYUJ,47.5,4.4667
FRUJY,47.4,3.75
FRPKS,47.2833,2.95
FRZIC,47.95,-4.3667
FRPUM,48.9333,2.7833
FRPI9,47.1333,-2.2167
FRHYJ,47.3667,-2.0167
FRPRP,41.6833,8.9
FRDXZ,46.8833,5.7667
FRHEJ,44.7333,0.35
FRARJ,43.8333,5.4167
FRQEN,47.7833,3.65
FRQUI,47.4833,-3.1167
FRUIP,48.0,-4.1
FRQSC,44.75,-0.5
FRABA,43.8167,1.7333
FRRAD,49.5,0.5
FRRLI,50.2,3.25
FRXXD,48.45,0.0
FRRQE,48.9833,7.0167
FRRDN,47.65,-2.0833
FRREI,48.65,7.75
FRQWM,46.1333,6.2667
FRRHE,49.2667,4.0333
FR9SS,49.3833,3.15
FRIHT,49.2833,6.1667
FRIEC,47.8333,-3.7
FRRN3,44.65,-0.35
FRRVC,49.35,2.7333
FRRCO,45.95,-0.9667
FRR26,44.4833,5.0333
FRYGP,47.7333,2.8833
FRRON,50.75,3.1167
FRRSA,43.4333,6.6333
FRWIK,43.6667,2.2833
FRBKD,42.9833,2.95
FRRXL,48.6,6.3333
FRRSQ,50.45,3.3667
FRROU,50.6833,3.1833
FRURO,49.45,1.1
FRRYN,45.6167,-1.05
FRRUN,48.75,2.35
FRS5M,48.9667,3.2167
FRSYY,50.65,2.7667
FR4S4,43.7333,7.2833
FRMMJ,45.1833,-0.65
FRBG2,45.35,-0.6667
FRICN,47.2167,-2.1667
FRSQS,49.85,2.9333
FRDCJ,45.35,-0.8333
FRPJH,47.25,-1.2
FRRZT,45.25,4.7833
FRNLA,47.7167,-1.8167
FRSGT,47.4167,-0.5667
FRMDW,44.0167,0.15
FRGON,47.3667,-1.2
FRXGL,43.6833,4.4167
FRNGI,46.8833,4.6667
FRXGV,46.6833,-1.9333
FRUJI,48.1167,-2.8167
FRKAQ,47.3,-1.2
FRGPI,47.1167,3.0
FRXDH,46.85,4.6333
FRSML,48.65,-2.0167
FRDAD,44.3,4.5667
FRTMG,49.0333,1.6833
FRSNR,47.2833,-2.2
FRPC6,50.3,2.7667
FRFS4,48.8167,-1.5667
FRSP5,44.5167,6.75
FRPDU,49.1167,1.4167
FRX28,49.4,0.9333
FRSQR,47.5167,-3.1333
FRSTQ,49.85,3.2833
FRQLC,50.0667,1.45
FRSIR,47.6333,4.3
FRUJJ,47.3333,2.85
FRSS2,43.7,3.4667
FRTQJ,43.9167,5.3667
FRUJQ,44.65,0.0
FRIAV,45.8833,-0.6833
FRSSK,47.2,-1.5
FRUQJ,45.05,-0.5667
FRTIM,49.75,3.1667
FRVIG,48.8667,2.6833
FRUCS,43.9333,1.6167
FRTUA,47.1,5.2667
FRXCS,45.8167,-0.6333
FRSVS,50.1833,1.6333
FRVNR,46.6833,4.6667
FRVA5,46.65,4.3667
FRSIT,47.1833,5.8167
FRSWD,49.5333,0.7667
FRQSO,48.45,2.75
FRSMW,48.4167,2.75
FRSNQ,46.3333,4.8333
FRSQV,49.0333,1.65
FRQTS,47.4,6.5167
FRRRB,49.0,7.0167
FRSAR,49.1167,7.0667
FRUBS,43.65,-1.1833
FROYY,48.6833,3.7167
FRSYQ,48.6333,5.6
FREGR,47.6833,-0.8667
FRM56,47.6167,-2.75
FRS8C,50.7,2.45
FRSET,43.4,3.7
FRSUP,46.9833,5.15
FRYSU,45.5667,4.85
FRSLV,47.85,-0.3
FRYSM,48.7,5.6167
FRQGS,48.7833,4.5333
FRSPK,50.9667,2.3167
FRSXB,48.5667,7.75
FRRH7,46.1167,4.7667
FRTZZ,45.6167,4.8167
FRTVL,49.35,6.1667
FRTGH,48.4,2.7833
FRTMN,50.2,3.2833
FRTIG,48.6333,2.5
FRTON,45.95,-0.9
FRTUU,47.7333,3.3
FRRF3,44.55,-0.2667
FRTLN,43.1167,5.9333
FRTOV,49.6333,-1.5667
FRAD5,43.25,2.7333
FRXYR,47.3167,2.8833
FRTRE,48.7833,-3.2333
FRTR9,47.85,-3.85
FRTRI,47.3167,-2.1833
FRTPO,48.95,2.9333
FRTJE,49.3667,0.0833
FRQYR,48.3,4.0833
FR8AY,48.0833,6.35
FRVAF,44.9333,4.8833
FRVAL,50.3667,3.5333
FREG5,43.85,4.6333
FRM52,49.1,3.7333
FRVNE,47.65,-2.7667
FRVSQ,49.5667,3.05
FRM57,49.1,6.1
FRENB,49.2,1.2833
FRVHM,48.6667,7.7167
FRVTM,49.0833,3.8333
FRVRD,49.1667,5.3833
FREEX,47.5167,5.6333
FRVL4,45.45,4.75
FRVEJ,46.8833,4.9667
FRVEO,45.65,4.8167
FRVM5,49.1,3.6667
FRVNZ,46.7833,4.4667
FRVQR,48.1333,3.3
FRVSS,45.9833,4.7167
FRVGE,47.7333,5.3
FRVUX,48.4,3.3
FRV33,45.0833,-0.6167
FRVVL,43.9833,4.7833
FRVC4,49.1,3.8
FR4VA,43.2333,2.2333
FRLLW,48.0167,3.3167
FRVNH,48.3333,6.3167
FRJPL,46.8333,4.8667
FRNEH,45.8167,5.7167
FRXSW,47.3,5.4
FRUSU,48.4167,2.75
FRWNT,50.7333,2.95
FRWTT,50.8333,2.2167
FRAFP,44.83333,0.2
FRAHH,46.35,6.4
FRAMI,49.9,2.3
FRAQX,43.833,4.5
FRAWR,48.58333,-4.56667
FRAXM,46.683,3.667
FRAYR,44.217,0.567
FRBOI,47.183,-1.617
FRBZB,48.03333,-4.66667
FRCFG,43.483,5.567
FRCFP,44.78333,-1.13333
FRCIF,49.65,0.15
FRCJZ,48.85,2.15
FRCKT,45.517,6.083
FRCKY,48.683,-1.85
FRDAS,49.0,3.867
FRDCG,48.6,-2.25
FRDEI,49.317,-1.65
FRDGD,47.517,-2.583
FRDHA,48.6,-2.55
FRDIZ,45.43333,-0.7
FRDOE,47.8,-3.58333
FRDON,47.3,-2.067
FRDTD,49.33333,-0.15
FRDUU,46.03333,-1.38333
FRDVT,48.267,2.733
FRDZR,48.63333,4.96667
FREDT,48.467,-4.75
FREEA,44.91667,-0.23333
FREFG,48.617,2.033
FREFR,43.933,4.933
FREGL,43.11667,2.35
FREJU,43.433152,6.737034
FRESM,50.033,1.383
FREUA,50.1,3.55
FREVD,48.6,-2.55
FREXU,45.71667,5.08333
FRFAX,47.133,5.0
FRFBH,44.917,0.25
FRFCJ,47.7,-0.06667
FRGCP,49.383,0.967
FRGDT,48.333,5.133
FRGEW,48.0,7.283
FRGFV,46.717,5.6
FRGGO,45.48333,-0.56667
FRGHG,49.65,-1.817
FRGIA,44.76667,-0.6
FRGJE,43.33333,0.7
FRGPO,51.0,2.1
FRGQE,44.78333,-1.13333
FRGTN,48.683,-1.483
FRGUJ,44.63333,-1.06667
FRHDO,47.333,-2.883
FRHFF,47.1556,-1.399547
FRHID,47.01667,-2.23333
FRHMX,48.75,3.983
FRHOP,48.333,-4.233
FRHOT,47.383,1.05
FRHSA,48.983,-1.533
FRHTI,48.483,-2.017
FRHYD,48.167,4.617
FRIDH,47.58333,-2.83333
FRIDX,46.017,-1.183
FRIHR,48.85,1.0
FRIKR,43.35,0.0
FRIRK,51.034232,2.376611
FRIRR,48.76667,-3.51667
FRJJT,44.78333,-1.13333
FRJMQ,47.0,4.9
FRJRF,45.837504,4.822944
FRJUT,45.7,3.117
FRKOC,48.33333,-4.23333
FRKOK,47.73333,-3.43333
FRKRE,48.65,-4.367
FRKRZ,47.3,2.75
FRKSI,43.135325,1.502726
FRKTK,47.8,-4.33333
FRKUK,47.81667,-3.78333
FRLAD,44.1,4.7
FRLGQ,49.417,1.033
FRLHH,44.63333,-1.06667
FRLIS,43.917,5.05
FRLJW,48.71667,0.0
FRLKJ,44.683,2.617
FRLKR,45.55,4.783
FRLKZ,47.167,4.917
FRLQT,48.033,5.283
FRMCC,45.9,4.7
FRMYW,48.367,5.167
FRNCB,48.367,-4.767
FRNDC,43.63333,4.8
FRNMA,47.817,3.667
FRNMT,49.383,-1.217
FRNNH,47.933,4.25
FRNPH,43.41667,6.76667
FRNQU,48.367,-4.767
FRNRR,47.0,-0.21667
FRNSB,44.38333,-1.16667
FRNYI,47.3,2.683
FROEE,46.88333,-2.13333
FROGV,49.73333,2.93333
FROTX,49.01667,2.6
FROUQ,47.217,2.833
FRPBC,48.31667,-4.3
FRPBP,48.66667,-4.16667
FRPDF,43.567,6.05
FRPDH,45.95,0.917
FRPGC,48.85,-3.233
FRPJU,44.0,4.767
FRPJY,46.933,3.15
FRPKE,44.28333,4.58333
FRPLW,48.867,2.15
FRPPB,47.28333,-2.03333
FRPPL,47.717,-3.35
FRPPM,48.68333,-3.98333
FRPPN,16.2370504,-61.5376272
FRPPO,46.05,6.06667
FRPQR,47.3,5.4
FRPRD,49.01667,0.0
FRPSB,47.96667,6.48333
FRPTC,41.58333,9.28333
FRPUP,44.78333,-1.13333
FRPVF,47.967,3.85
FRPVU,49.9,1.03333
FRQBR,44.833,-0.367
FRQEY,44.767,0.017
FRQGM,45.290874,4.813975
FRQHL,47.25,-1.38333
FRQPL,45.6,4.833
FRQRU,49.9,0.917
FRQUL,49.667,-1.7
FRQXA,48.367,7.383
FRQYB,43.550669,5.034508
FRQZH,41.733,8.8
FRQZS,44.287753,4.564728
FRRHO,45.83333,4.61667
FRRIJ,44.26667,4.5
FRRMO,47.583,-2.9
FRRUB,49.68333,-1.28333
FRRYY,49.017,3.933
FRRZX,44.567,-0.35
FRSBK,48.517,-2.783
FRSQG,47.583,5.867
FRSRL,43.417,6.767
FRSTP,43.267,6.633
FRSVM,50.11667,0.13333
FRSZI,45.95,-1.05
FRTBD,48.76667,-3.56667
FRTDF,48.36667,-4.36667
FRTEZ,48.7,-3.8
FRTHI,48.85,2.66667
FRTII,45.483,-1.05
FRTLP,49.683,-1.283
FRTMU,47.21667,-1.55
FRTOO,48.8,-3.03333
FRTST,44.7,-1.03333
FRTTU,47.833,-4.167
FRTUJ,47.217,-2.15
FRTXU,48.01667,-2.95
FRTZM,48.55,-4.7
FRUAT,49.38333,-1.21667
FRUCL,48.183,-1.917
FRUEI,49.83797,1.093805
FRUML,49.167,4.217
FRUOJ,45.96667,4.65
FRURD,48.1,4.36667
FRUSJ,43.733,4.2
FRUVV,48.967,-1.067
FRVEY,44.417,2.417
FRVFG,48.983,3.333
FRVFM,43.7,7.317
FRVIY,48.333,6.333
FRVNU,48.95,2.0
FRVRU,49.333,-0.533
FRVTI,46.95,1.867
FRWNH,47.3,-0.63333
FRXLG,47.85,3.717
FRXVF,44.767,0.317
FRYEN,48.333,4.133
FRYFN,45.880811,5.842856
FRYJK,42.633,2.817
FRYLS,47.86667,3.73333
FRYNO,45.83333,4.96667
FRYNR,43.117,5.8
FRYYO,49.733,0.317
FRZAN,45.483,-0.583
FRZHA,43.983,4.683
FRZLJ,44.05,4.583
FRZOG,50.6,3.1
GBAOT,50.6667,-2.6
GBAOL,52.1833,-0.2
GBABS,52.8167,-4.5
GBABA,52.25,-4.25
GBARC,51.95,-5.1167
GBADR,52.8,-4.7167
GBABD,57.1333,-2.1
GBAYD,56.05,-3.2833
GBABF,52.55,-4.0333
GBAFW,53.1833,-4.45
GBAEE,53.2833,-3.5833
GBAYW,52.4167,-4.0833
GBACE,58.0333,-5.3667
GBAHN,56.5,-5.4833
GBAMR,57.7,-7.1833
GBADM,57.0167,-7.4167
GBAIT,60.2833,-1.3833
GBGSR,51.5167,-0.0833
GBALL,56.1167,-3.7833
GBALP,53.5833,-0.7333
GBAMW,53.4167,-4.35
GBANG,54.1,-5.9
GBANN,54.9833,-3.2667
GBANS,56.2167,-2.7
GBAPI,56.5667,-5.35
GBAPS,57.3833,-5.8
GBAPP,51.05,-4.2
GBAET,56.0333,-4.9
GBADF,56.1833,-5.5333
GBAGL,54.2667,-5.6167
GBAGU,56.7167,-5.25
GBAMH,55.8667,-5.0833
GBGIG,55.6667,-5.7333
GBAMN,56.6833,-6.0833
GBASG,56.0167,-5.45
GBARD,55.6167,-4.8167
GBARV,57.0,-7.4
GBDYN,55.8667,-5.0333
GBAGO,56.6167,-6.5333
GBARG,56.9,-5.85
GBALI,51.75,-1.8333
GBAMD,57.05,-5.9
GBNAR,55.5833,-5.2833
GBHA2,51.0667,-1.45
GBAHH,56.8667,-3.1333
GBAKL,58.5667,-3.0667
GBAUL,57.8333,-5.5667
GBAVC,57.55,-4.1667
GBAVO,51.5,-2.6833
GBAXO,50.7,-3.05
GBAYR,55.45,-4.6167
GBACB,58.2667,-6.3167
GBBKC,59.15,-2.75
GBSGC,51.5333,-2.2833
GBION,56.3333,-6.4
GBBLI,57.75,-3.9
GBBNR,55.0833,-4.9833
GBBYP,55.2333,-6.35
GBDOR,54.4833,-5.6333
GBBHB,54.5,-5.45
GBBLR,54.8333,-5.7833
GBLMN,54.0667,-5.95
GBLYW,54.5333,-5.4833
GBBSN,60.75,-0.8667
GBBVR,56.2833,-5.6
GBBFF,57.6667,-2.5333
GBBCE,56.5167,-5.3
GBBDZ,54.15,-3.0667
GBBLZ,53.2833,-1.2833
GBABW,52.7167,-4.05
GBBSY,53.55,-1.4833
GBBND,51.0833,-4.0667
GBBBX,52.9,-0.9
GBBIF,54.1167,-3.2333
GBBUO,52.75,-1.1333
GBBWU,52.85,-1.4667
GBBHR,53.6833,-0.3833
GBBAD,51.3833,-3.25
GBBAZ,50.7333,-1.65
GBBNH,53.6667,-0.4333
GBBXF,53.1167,-0.6333
GBCBX,53.7333,-2.35
GBBQX,55.55,-1.6333
GBBLU,50.8167,-1.4333
GBBD2,50.85,-1.0
GBBTK,52.3667,-2.9333
GBENH,51.4167,-1.15
GBBXX,50.6833,-3.0833
GBBSX,50.3333,-3.5667
GBBEL,54.9833,-5.9167
GBVVE,52.65,-2.1667
GBBMT,60.6833,-0.9667
GBBBP,50.6833,-1.0833
GBRNR,58.1833,-6.9833
GBRNN,57.6,-7.15
GBBEH,50.4,-3.4833
GBBWK,55.7833,-2.0
GBBXB,50.85,0.4667
GBBQQ,50.5333,-3.6833
GBBID,51.0167,-4.2167
GBBHW,54.6,-1.3
GBBGY,53.85,-1.8333
GBBDA,53.6333,-3.0333
GBBRK,53.4,-3.0333
GBRSB,59.1167,-3.2833
GBQWR,52.5,-3.0
GBPQT,50.55,-3.5333
GBBFP,57.4,-2.4833
GBBKS,56.0,-3.5167
GBBLJ,55.9833,-4.9
GBBLC,52.95,1.0167
GBWJH,51.55,-1.2333
GBYTH,53.3667,-1.0667
GBDMB,57.45,-1.7667
GBBFO,53.2667,-4.3667
GBBSI,50.7833,-0.6833
GBBLT,53.5833,-2.4333
GBBON,56.0,-3.6
GBBOE,53.4667,-3.0167
GBBOT,52.9167,-4.1333
GBBSC,50.6833,-4.7
GBOHM,50.8167,-0.8667
GBBMX,55.4167,-1.5667
GBBOH,50.7333,-1.8833
GBBOW,55.9167,-4.4833
GBRCD,57.35,-6.4
GBBRF,53.7833,-1.75
GBSDT,50.5667,-4.2667
GBDWL,51.7333,0.8833
GBMDE,51.0333,-1.1167
GBBCS,52.9667,0.6667
GBBBE,50.7,-3.1333
GBBWM,51.5,-0.7
GBRST,58.2,-6.75
GBBRT,54.0833,-0.2
GBBFE,53.8167,-2.2333
GBBXS,50.6333,-1.3833
GBBFY,51.6333,-3.8167
GBBRX,50.3833,-3.5
GBBDF,57.2333,-5.9
GBBYN,50.6833,-2.3833
GBBDT,51.3667,1.4167
GBBDI,55.5833,-5.1667
GBBRJ,58.0167,-3.85
GBBXT,54.5667,-0.9333
GBBZT,53.1667,-3.0
GBBFU,54.2667,-3.2
GBBCH,55.7667,-6.3667
GBBRU,60.4167,-0.75
GBBYI,53.1833,-4.2333
GBBE2,53.8167,-0.9167
GBNY2,54.1833,-2.0833
GBBUC,57.6667,-2.9667
GBBCR,51.0,-4.4
GBBUD,50.8333,-4.55
GBBUA,50.6333,-3.3333
GBBWV,50.15,-5.1167
GBUNS,56.3167,-6.2333
GBBNB,55.8833,-6.1333
GBRGH,58.65,-3.3333
GBBUH,57.7,-3.4833
GBBOC,51.6167,0.8333
GBBMO,55.8333,-2.0667
GBBVO,60.4833,-1.0167
GBBUF,58.85,-2.9167
GBBPT,51.6833,-4.25
GBKBK,53.7333,-0.1333
GBBBK,50.7,-2.7167
GBBUS,53.65,-0.6833
GBBWC,58.75,-2.9667
GBBUY,50.9,-0.5667
GBBTZ,52.9833,0.0
GBCGZ,49.9833,-5.1667
GBCBL,57.6667,-1.9167
GBCYN,54.9667,-5.0167
GBCSC,52.65,1.75
GBCBE,50.9333,0.7833
GBCBT,55.4333,-5.6333
GBCAU,56.8333,-5.1333
GBCNA,57.05,-6.5
GBCAN,51.5167,0.5667
GBCCL,50.1167,-5.7
GBCAB,57.1833,-6.2
GBCDF,51.5,-3.2
GBCAR,52.0833,-4.65
GBC5T,52.1,-0.4
GBCRV,52.45,1.7
GBCAH,54.9833,-6.0
GBCRA,55.5833,-5.4667
GBCRT,53.4333,-2.3833
GBRRO,57.4,-5.6
GBCET,54.9167,-3.5667
GBCBA,56.95,-7.4667
GBCTF,53.7167,-1.35
GBCSW,50.5667,-2.45
GBCCE,56.9,-1.2
GBCNX,50.3167,-4.35
GBCAG,57.0667,-7.2833
GBCMA,52.9667,-3.0667
GBCEI,52.2167,-4.3667
GBCEL,56.2333,-2.65
GBCEB,53.4167,-4.45
GBCNM,60.3167,-1.2667
GBCPD,53.2167,0.3167
GBCHD,56.5833,-3.0
GBCWN,56.0333,-3.5
GBCHJ,50.7333,-2.9
GBCHT,51.6333,-2.6667
GBCST,50.8333,-0.7833
GBCKR,50.6167,-2.5
GBCDK,50.7167,-2.8167
GBCII,51.0,-4.4
GBCCH,50.7333,-1.75
GBCUB,55.2833,-6.1833
GBRAS,57.3333,-6.0667
GBCLS,51.8,1.15
GBQZL,51.4333,-2.8333
GBCGP,54.7,-5.8
GBCVL,51.0,-4.4
GBCZV,52.4167,-2.9167
GBCLY,55.9,-4.4
GBCYD,51.8333,-4.7
GBCNZ,55.95,-2.95
GBCQQ,50.6,-3.4333
GBCVA,55.9167,-5.1333
GBOLL,58.2667,-6.3167
GBCAF,60.5333,-1.3667
GBCIT,57.35,-1.9167
GBCYY,53.3,-3.7333
GBCBM,51.2,-4.0333
GBCGY,51.3667,-2.8167
GBCQY,53.2167,-3.0667
GBCOQ,53.2167,-3.0667
GBCZZ,50.1167,-5.1667
GBCVW,51.8,-0.0333
GBCWA,53.2833,-3.8333
GBORR,56.7167,-5.2333
GBCVE,55.9333,-2.35
GBACV,57.1,-2.0667
GBCVI,55.9333,-2.35
GBCGT,51.5116571,-0.1240436
GBCVT,52.4167,-1.55
GBCGJ,55.8333,-5.95
GBCNU,56.4667,-5.7167
GBCRJ,56.2667,-2.6333
GBCMD,55.9667,-3.2833
GBCBO,50.9167,-1.9167
GBCRX,55.4667,-1.5833
GBCKS,51.6333,0.7833
GBCCC,52.9167,-4.2333
GBCFE,56.3667,-3.8333
GBCNC,56.0833,-5.5667
GBCMP,56.05,-3.5333
GBCRR,52.9333,1.3
GBCR5,54.2833,-0.8333
GBCKK,58.6,-3.65
GBCUA,56.2667,-5.6333
GBCKN,58.25,-5.35
GBCLM,58.2333,-5.3333
GBCUV,60.7,-1.0167
GBCMS,55.7833,-4.9
GBCUM,55.7333,-4.9167
GBCU8,53.2667,-1.6333
GBCUS,55.0833,-6.05
GBCUE,55.1333,-6.05
GBDAG,51.55,0.1667
GBDYB,56.0333,-3.35
GBDRL,54.5333,-1.5667
GBDFD,51.45,0.2167
GBDTM,50.35,-3.5833
GBEER,58.9667,-2.85
GBDEB,53.0167,-1.4
GBDET,50.8,0.05
GBDVP,50.3667,-4.1833
GBDWY,53.7,-1.6167
GBDIN,53.3833,-2.95
GBDIW,57.6,-4.45
GBDHD,54.6333,-5.5333
GBDRX,53.7333,-0.9833
GBDMO,54.4167,-6.15
GBDBY,53.3667,-4.2667
GBDBR,56.0,-2.5167
